Info 0    [12:02:10.253] Starting TS Server
Info 7763 [14:51:49.364] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7764 [14:51:49.374] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1495 structureChanged: false structureIsReused:: Completely Elapsed: 9.474666997790337ms
Info 7765 [14:51:49.374] Different program with same set of files
Info 7766 [14:51:49.499] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7767 [14:51:49.504] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1496 structureChanged: false structureIsReused:: Completely Elapsed: 4.7804169952869415ms
Info 7768 [14:51:49.504] Different program with same set of files
Info 7769 [14:51:49.504] getCompletionData: Get current token: 0.01933300495147705
Info 7770 [14:51:49.504] getCompletionData: Is inside comment: 0.006250008940696716
Info 7771 [14:51:49.504] getCompletionData: Get previous token: 0.028874993324279785
Info 7772 [14:51:49.504] getCompletionsAtPosition: isCompletionListBlocker: 0.005500003695487976
Info 7773 [14:51:49.509] getCompletionData: Semantic work: 4.513874992728233
Info 7774 [14:51:49.522] getCompletionData: Get current token: 0.024208009243011475
Info 7775 [14:51:49.522] getCompletionData: Is inside comment: 0.006957992911338806
Info 7776 [14:51:49.522] getCompletionData: Get previous token: 0.06441698968410492
Info 7777 [14:51:49.522] getCompletionsAtPosition: isCompletionListBlocker: 0.008083999156951904
Info 7778 [14:51:49.525] getCompletionData: Semantic work: 2.8512499928474426
Info 7779 [14:51:50.364] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7780 [14:51:50.368] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1497 structureChanged: false structureIsReused:: Completely Elapsed: 3.245624989271164ms
Info 7781 [14:51:50.368] Different program with same set of files
Info 7782 [14:51:50.515] getCompletionData: Get current token: 0.004583001136779785
Info 7783 [14:51:50.515] getCompletionData: Is inside comment: 0.0009579956531524658
Info 7784 [14:51:50.515] getCompletionData: Get previous token: 0.014791995286941528
Info 7785 [14:51:50.515] getCompletionsAtPosition: isCompletionListBlocker: 0.0035409927368164062
Info 7786 [14:51:50.517] getCompletionData: Semantic work: 1.8807910084724426
Info 7787 [14:51:50.518] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.02124999463558197
Info 7788 [14:51:51.236] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7789 [14:51:51.242] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1498 structureChanged: false structureIsReused:: Completely Elapsed: 6.021125003695488ms
Info 7790 [14:51:51.242] Different program with same set of files
Info 7791 [14:51:51.243] getCompletionData: Get current token: 0.004458010196685791
Info 7792 [14:51:51.243] getCompletionData: Is inside comment: 0.0015420019626617432
Info 7793 [14:51:51.243] getCompletionData: Get previous token: 0.02337498962879181
Info 7794 [14:51:51.243] getCompletionsAtPosition: isCompletionListBlocker: 0.006082996726036072
Info 7795 [14:51:51.252] getCompletionData: Semantic work: 9.40320798754692
Info 7796 [14:51:51.252] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.03845798969268799
Info 7797 [14:51:51.734] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7798 [14:51:51.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1499 structureChanged: false structureIsReused:: Completely Elapsed: 10.827250003814697ms
Info 7799 [14:51:51.745] Different program with same set of files
Info 7800 [14:51:52.874] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7801 [14:51:52.886] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1500 structureChanged: false structureIsReused:: Completely Elapsed: 11.58220899105072ms
Info 7802 [14:51:52.886] Different program with same set of files
Info 7803 [14:51:54.233] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7804 [14:51:54.236] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1501 structureChanged: false structureIsReused:: Completely Elapsed: 2.980916991829872ms
Info 7805 [14:51:54.236] Different program with same set of files
Info 7806 [14:51:54.674] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7807 [14:51:54.688] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1502 structureChanged: false structureIsReused:: Completely Elapsed: 14.414416000247002ms
Info 7808 [14:51:54.688] Different program with same set of files
Info 7809 [14:51:55.004] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7810 [14:51:55.014] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1503 structureChanged: false structureIsReused:: Completely Elapsed: 9.45908398926258ms
Info 7811 [14:51:55.014] Different program with same set of files
Info 7812 [14:51:55.147] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7813 [14:51:55.150] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1504 structureChanged: false structureIsReused:: Completely Elapsed: 2.6742089986801147ms
Info 7814 [14:51:55.150] Different program with same set of files
Info 7815 [14:51:55.289] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7816 [14:51:55.292] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1505 structureChanged: false structureIsReused:: Completely Elapsed: 2.750458002090454ms
Info 7817 [14:51:55.292] Different program with same set of files
Info 7818 [14:51:55.449] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7819 [14:51:55.451] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1506 structureChanged: false structureIsReused:: Completely Elapsed: 2.504958003759384ms
Info 7820 [14:51:55.451] Different program with same set of files
Info 7821 [14:51:55.577] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7822 [14:51:55.580] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1507 structureChanged: false structureIsReused:: Completely Elapsed: 2.6576250046491623ms
Info 7823 [14:51:55.580] Different program with same set of files
Info 7824 [14:51:55.580] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7825 [14:51:55.582] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1508 structureChanged: false structureIsReused:: Completely Elapsed: 2.0542080104351044ms
Info 7826 [14:51:55.582] Different program with same set of files
Info 7827 [14:51:55.830] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7828 [14:51:55.835] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1509 structureChanged: false structureIsReused:: Completely Elapsed: 4.31895799934864ms
Info 7829 [14:51:55.835] Different program with same set of files
Info 7830 [14:51:55.925] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7831 [14:51:55.929] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1510 structureChanged: false structureIsReused:: Completely Elapsed: 3.291124999523163ms
Info 7832 [14:51:55.929] Different program with same set of files
Info 7833 [14:51:56.019] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7834 [14:51:56.023] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1511 structureChanged: false structureIsReused:: Completely Elapsed: 4.0594159960746765ms
Info 7835 [14:51:56.023] Different program with same set of files
Info 7836 [14:51:56.165] getCompletionData: Get current token: 0.03225000202655792
Info 7837 [14:51:56.165] getCompletionData: Is inside comment: 0.012499988079071045
Info 7838 [14:51:56.165] getCompletionData: Get previous token: 0.1277499943971634
Info 7839 [14:51:56.165] getCompletionsAtPosition: isCompletionListBlocker: 0.019082993268966675
Info 7840 [14:51:56.172] getExportInfoMap: cache hit
Info 7841 [14:51:56.175] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 7842 [14:51:56.175] collectAutoImports: response is complete
Info 7843 [14:51:56.175] collectAutoImports: 3.427375003695488
Info 7844 [14:51:56.175] getCompletionData: Semantic work: 10.40829199552536
Info 7845 [14:51:56.185] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.351208001375198
Info 7846 [14:51:56.188] getCompletionData: Get current token: 0.006416007876396179
Info 7847 [14:51:56.188] getCompletionData: Is inside comment: 0.0012909919023513794
Info 7848 [14:51:56.188] getCompletionData: Get previous token: 0.03187499940395355
Info 7849 [14:51:56.188] getCompletionsAtPosition: isCompletionListBlocker: 0.008459001779556274
Info 7850 [14:51:56.194] getExportInfoMap: cache hit
Info 7851 [14:51:56.197] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 7852 [14:51:56.197] collectAutoImports: response is complete
Info 7853 [14:51:56.197] collectAutoImports: 3.0311670005321503
Info 7854 [14:51:56.197] getCompletionData: Semantic work: 9.68479099869728
Info 7855 [14:51:56.208] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.489207997918129
Info 7856 [14:51:56.210] getCompletionData: Get current token: 0.007291004061698914
Info 7857 [14:51:56.210] getCompletionData: Is inside comment: 0.001166999340057373
Info 7858 [14:51:56.210] getCompletionData: Get previous token: 0.03224998712539673
Info 7859 [14:51:56.210] getCompletionsAtPosition: isCompletionListBlocker: 0.007415995001792908
Info 7860 [14:51:56.212] getExportInfoMap: cache hit
Info 7861 [14:51:56.213] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 7862 [14:51:56.213] collectAutoImports: response is complete
Info 7863 [14:51:56.213] collectAutoImports: 1.1946669965982437
Info 7864 [14:51:56.213] getCompletionData: Semantic work: 3.114875003695488
Info 7865 [14:51:56.217] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.9756669998168945
Info 7866 [14:51:56.218] getCompletionData: Get current token: 0.007375001907348633
Info 7867 [14:51:56.218] getCompletionData: Is inside comment: 0.0014999955892562866
Info 7868 [14:51:56.218] getCompletionData: Get previous token: 0.032708004117012024
Info 7869 [14:51:56.218] getCompletionsAtPosition: isCompletionListBlocker: 0.007166996598243713
Info 7870 [14:51:56.220] getExportInfoMap: cache hit
Info 7871 [14:51:56.221] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 7872 [14:51:56.221] collectAutoImports: response is complete
Info 7873 [14:51:56.221] collectAutoImports: 1.1774159967899323
Info 7874 [14:51:56.221] getCompletionData: Semantic work: 2.8497499972581863
Info 7875 [14:51:56.225] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.603624999523163
Info 7876 [14:51:56.235] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7877 [14:51:56.240] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1512 structureChanged: false structureIsReused:: Completely Elapsed: 5.080291986465454ms
Info 7878 [14:51:56.240] Different program with same set of files
Info 7879 [14:51:56.529] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7880 [14:51:56.532] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1513 structureChanged: false structureIsReused:: Completely Elapsed: 2.2677080035209656ms
Info 7881 [14:51:56.532] Different program with same set of files
Info 7882 [14:51:56.770] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7883 [14:51:56.774] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1514 structureChanged: false structureIsReused:: Completely Elapsed: 3.519875004887581ms
Info 7884 [14:51:56.774] Different program with same set of files
Info 7885 [14:51:56.920] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7886 [14:51:56.923] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1515 structureChanged: false structureIsReused:: Completely Elapsed: 2.912666991353035ms
Info 7887 [14:51:56.923] Different program with same set of files
Info 7888 [14:51:57.156] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7889 [14:51:57.159] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1516 structureChanged: false structureIsReused:: Completely Elapsed: 2.5520000010728836ms
Info 7890 [14:51:57.159] Different program with same set of files
Info 7891 [14:51:57.328] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7892 [14:51:57.332] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1517 structureChanged: false structureIsReused:: Completely Elapsed: 4.71466600894928ms
Info 7893 [14:51:57.332] Different program with same set of files
Info 7894 [14:51:58.204] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7895 [14:51:58.208] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1518 structureChanged: false structureIsReused:: Completely Elapsed: 3.340250000357628ms
Info 7896 [14:51:58.208] Different program with same set of files
Info 7897 [14:51:58.290] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7898 [14:51:58.293] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1519 structureChanged: false structureIsReused:: Completely Elapsed: 3.009874999523163ms
Info 7899 [14:51:58.293] Different program with same set of files
Info 7900 [14:51:58.438] getCompletionData: Get current token: 0.005665987730026245
Info 7901 [14:51:58.438] getCompletionData: Is inside comment: 0.0032920092344284058
Info 7902 [14:51:58.438] getCompletionData: Get previous token: 0.027792006731033325
Info 7903 [14:51:58.438] getCompletionsAtPosition: isCompletionListBlocker: 0.07112500071525574
Info 7904 [14:51:58.442] getExportInfoMap: cache hit
Info 7905 [14:51:58.443] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 7906 [14:51:58.443] collectAutoImports: response is complete
Info 7907 [14:51:58.443] collectAutoImports: 1.3896669894456863
Info 7908 [14:51:58.443] getCompletionData: Semantic work: 4.933207988739014
Info 7909 [14:51:58.452] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.7177920043468475
Info 7910 [14:51:59.072] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7911 [14:51:59.075] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1520 structureChanged: false structureIsReused:: Completely Elapsed: 2.5961659997701645ms
Info 7912 [14:51:59.075] Different program with same set of files
Info 7913 [14:51:59.083] getCompletionData: Get current token: 0.00562499463558197
Info 7914 [14:51:59.083] getCompletionData: Is inside comment: 0.0012910068035125732
Info 7915 [14:51:59.083] getCompletionData: Get previous token: 0.02391698956489563
Info 7916 [14:51:59.083] getCompletionsAtPosition: isCompletionListBlocker: 0.0031249970197677612
Info 7917 [14:51:59.085] getCompletionData: Semantic work: 1.6460840106010437
Info 7918 [14:51:59.085] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.3677079975605011
Info 7919 [14:51:59.462] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7920 [14:51:59.471] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1521 structureChanged: false structureIsReused:: Completely Elapsed: 8.350667014718056ms
Info 7921 [14:51:59.471] Different program with same set of files
Info 7922 [14:51:59.471] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7923 [14:51:59.475] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1522 structureChanged: false structureIsReused:: Completely Elapsed: 3.561499997973442ms
Info 7924 [14:51:59.475] Different program with same set of files
Info 7925 [14:51:59.774] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7926 [14:51:59.779] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1523 structureChanged: false structureIsReused:: Completely Elapsed: 4.96875ms
Info 7927 [14:51:59.779] Different program with same set of files
Info 7928 [14:51:59.792] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7929 [14:51:59.796] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1524 structureChanged: false structureIsReused:: Completely Elapsed: 4.337417006492615ms
Info 7930 [14:51:59.796] Different program with same set of files
Info 7931 [14:51:59.796] getCompletionData: Get current token: 0.024084001779556274
Info 7932 [14:51:59.796] getCompletionData: Is inside comment: 0.006250008940696716
Info 7933 [14:51:59.796] getCompletionData: Get previous token: 0.0264580100774765
Info 7934 [14:51:59.797] getCompletionsAtPosition: isCompletionListBlocker: 0.00379200279712677
Info 7935 [14:51:59.799] getCompletionData: Semantic work: 2.3865420073270798
Info 7936 [14:51:59.806] getCompletionData: Get current token: 0.01570799946784973
Info 7937 [14:51:59.806] getCompletionData: Is inside comment: 0.003959000110626221
Info 7938 [14:51:59.807] getCompletionData: Get previous token: 0.025666996836662292
Info 7939 [14:51:59.807] getCompletionsAtPosition: isCompletionListBlocker: 0.003832995891571045
Info 7940 [14:51:59.807] getCompletionData: Semantic work: 0.2980000078678131
Info 7941 [14:52:00.152] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7942 [14:52:00.155] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1525 structureChanged: false structureIsReused:: Completely Elapsed: 2.695708006620407ms
Info 7943 [14:52:00.155] Different program with same set of files
Info 7944 [14:52:00.383] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7945 [14:52:00.386] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1526 structureChanged: false structureIsReused:: Completely Elapsed: 2.7157500088214874ms
Info 7946 [14:52:00.386] Different program with same set of files
Info 7947 [14:52:00.483] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7948 [14:52:00.486] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1527 structureChanged: false structureIsReused:: Completely Elapsed: 2.3188329935073853ms
Info 7949 [14:52:00.486] Different program with same set of files
Info 7950 [14:52:00.620] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7951 [14:52:00.623] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1528 structureChanged: false structureIsReused:: Completely Elapsed: 2.1225830018520355ms
Info 7952 [14:52:00.623] Different program with same set of files
Info 7953 [14:52:00.732] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7954 [14:52:00.736] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1529 structureChanged: false structureIsReused:: Completely Elapsed: 3.6065409928560257ms
Info 7955 [14:52:00.736] Different program with same set of files
Info 7956 [14:52:00.745] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7957 [14:52:00.753] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1530 structureChanged: false structureIsReused:: Completely Elapsed: 8.500125005841255ms
Info 7958 [14:52:00.753] Different program with same set of files
Info 7959 [14:52:00.889] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7960 [14:52:00.891] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1531 structureChanged: false structureIsReused:: Completely Elapsed: 2.360166996717453ms
Info 7961 [14:52:00.891] Different program with same set of files
Info 7962 [14:52:00.989] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7963 [14:52:00.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1532 structureChanged: false structureIsReused:: Completely Elapsed: 3.3914590030908585ms
Info 7964 [14:52:00.992] Different program with same set of files
Info 7965 [14:52:01.089] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7966 [14:52:01.091] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1533 structureChanged: false structureIsReused:: Completely Elapsed: 1.9982500076293945ms
Info 7967 [14:52:01.091] Different program with same set of files
Info 7968 [14:52:01.169] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7969 [14:52:01.172] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1534 structureChanged: false structureIsReused:: Completely Elapsed: 3.5092500001192093ms
Info 7970 [14:52:01.173] Different program with same set of files
Info 7971 [14:52:01.318] getCompletionData: Get current token: 0.007499992847442627
Info 7972 [14:52:01.318] getCompletionData: Is inside comment: 0.001332998275756836
Info 7973 [14:52:01.318] getCompletionData: Get previous token: 0.03245799243450165
Info 7974 [14:52:01.318] getCompletionsAtPosition: isCompletionListBlocker: 0.006916999816894531
Info 7975 [14:52:01.320] getExportInfoMap: cache hit
Info 7976 [14:52:01.322] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 7977 [14:52:01.322] collectAutoImports: response is complete
Info 7978 [14:52:01.322] collectAutoImports: 2.3524159938097
Info 7979 [14:52:01.322] getCompletionData: Semantic work: 3.70516599714756
Info 7980 [14:52:01.328] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 3.654124990105629
Info 7981 [14:52:01.775] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7982 [14:52:01.777] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1535 structureChanged: false structureIsReused:: Completely Elapsed: 2.2444580048322678ms
Info 7983 [14:52:01.777] Different program with same set of files
Info 7984 [14:52:03.561] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7985 [14:52:03.565] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1536 structureChanged: false structureIsReused:: Completely Elapsed: 4.120124995708466ms
Info 7986 [14:52:03.565] Different program with same set of files
Info 7987 [14:52:11.129] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7988 [14:52:11.145] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1537 structureChanged: false structureIsReused:: Completely Elapsed: 15.493042007088661ms
Info 7989 [14:52:11.145] Different program with same set of files
Info 7990 [14:52:34.172] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7991 [14:52:34.197] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1538 structureChanged: false structureIsReused:: Completely Elapsed: 24.6246670037508ms
Info 7992 [14:52:34.197] Different program with same set of files
Info 7993 [14:52:35.407] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7994 [14:52:35.414] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1539 structureChanged: false structureIsReused:: Completely Elapsed: 7.260541990399361ms
Info 7995 [14:52:35.414] Different program with same set of files
Info 7996 [15:01:01.628] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 7997 [15:01:01.651] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1540 structureChanged: false structureIsReused:: Completely Elapsed: 22.14054100215435ms
Info 7998 [15:01:01.651] Different program with same set of files
Info 7999 [15:01:01.799] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8000 [15:01:01.806] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1541 structureChanged: false structureIsReused:: Completely Elapsed: 6.9368750005960464ms
Info 8001 [15:01:01.806] Different program with same set of files
Info 8002 [15:01:05.315] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8003 [15:01:05.322] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1542 structureChanged: false structureIsReused:: Completely Elapsed: 7.234957993030548ms
Info 8004 [15:01:05.322] Different program with same set of files
Info 8005 [15:01:06.819] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8006 [15:01:06.822] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1543 structureChanged: false structureIsReused:: Completely Elapsed: 3.005500003695488ms
Info 8007 [15:01:06.822] Different program with same set of files
Info 8008 [15:02:06.782] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8009 [15:02:06.807] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1544 structureChanged: false structureIsReused:: Completely Elapsed: 24.55741599202156ms
Info 8010 [15:02:06.807] Different program with same set of files
Info 8011 [15:02:08.800] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8012 [15:02:08.805] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1545 structureChanged: false structureIsReused:: Completely Elapsed: 5.315708011388779ms
Info 8013 [15:02:08.805] Different program with same set of files
Info 8014 [15:02:08.956] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8015 [15:02:08.962] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1546 structureChanged: false structureIsReused:: Completely Elapsed: 5.1256249994039536ms
Info 8016 [15:02:08.962] Different program with same set of files
Info 8017 [15:02:27.310] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8018 [15:02:27.324] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1547 structureChanged: false structureIsReused:: Completely Elapsed: 13.650499999523163ms
Info 8019 [15:02:27.324] Different program with same set of files
Info 8020 [15:02:29.452] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8021 [15:02:29.456] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1548 structureChanged: false structureIsReused:: Completely Elapsed: 4.271500006318092ms
Info 8022 [15:02:29.456] Different program with same set of files
Info 8023 [15:02:30.542] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8024 [15:02:30.550] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1549 structureChanged: false structureIsReused:: Completely Elapsed: 8.350083991885185ms
Info 8025 [15:02:30.550] Different program with same set of files
Info 8026 [15:02:31.827] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8027 [15:02:31.831] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1550 structureChanged: false structureIsReused:: Completely Elapsed: 3.590375006198883ms
Info 8028 [15:02:31.831] Different program with same set of files
Info 8029 [15:02:34.218] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8030 [15:02:34.222] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1551 structureChanged: false structureIsReused:: Completely Elapsed: 4.327374994754791ms
Info 8031 [15:02:34.222] Different program with same set of files
Info 8032 [15:02:35.313] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8033 [15:02:35.323] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1552 structureChanged: false structureIsReused:: Completely Elapsed: 9.899291008710861ms
Info 8034 [15:02:35.323] Different program with same set of files
Info 8035 [15:02:48.605] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8036 [15:02:48.623] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1553 structureChanged: false structureIsReused:: Completely Elapsed: 18.254292011260986ms
Info 8037 [15:02:48.624] Different program with same set of files
Info 8038 [15:02:59.848] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8039 [15:02:59.866] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1554 structureChanged: false structureIsReused:: Completely Elapsed: 17.359500005841255ms
Info 8040 [15:02:59.866] Different program with same set of files
Info 8041 [15:04:01.543] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8042 [15:04:01.586] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1555 structureChanged: false structureIsReused:: Completely Elapsed: 42.501999989151955ms
Info 8043 [15:04:01.586] Different program with same set of files
Info 8044 [15:04:01.678] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8045 [15:04:01.681] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1556 structureChanged: false structureIsReused:: Completely Elapsed: 3.195124998688698ms
Info 8046 [15:04:01.681] Different program with same set of files
Info 8047 [15:04:01.764] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8048 [15:04:01.768] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1557 structureChanged: false structureIsReused:: Completely Elapsed: 3.619957998394966ms
Info 8049 [15:04:01.768] Different program with same set of files
Info 8050 [15:04:01.929] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 8051 [15:04:01.939] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 1558 structureChanged: false structureIsReused:: Completely Elapsed: 10.268374994397163ms
Info 8052 [15:04:01.939] Different program with same set of files
Info 8053 [15:04:02.088] getCompletionData: Get current token: 0.004708006978034973
Info 8054 [15:04:02.088] getCompletionData: Is inside comment: 0.012708008289337158
Info 8055 [15:04:02.088] getCompletionData: Get previous token: 0.01774999499320984
Info 8056 [15:04:02.089] getCompletionsAtPosition: isCompletionListBlocker: 0.11170899868011475
